start,end
1223,947
1235,947
1271,947
1278,947
1284,947
1308,947
811,948
817,948
828,948
840,948
845,948
854,948
862,948
873,948
881,948
887,948
894,948
898,948
909,948
920,948
925,948
934,948
941,948
953,948
963,948
968,948
973,948
994,948
1015,948
1028,948
1041,948
1048,948
378,948
112,948
975,948
283,949
1128,949
1848,949
1368,949
131,949
153,949
1066,949
1635,949
1293,949
235,949
1863,949
1905,949
1158,949
832,950
841,950
849,950
856,950
867,950
877,950
885,950
889,950
895,950
904,950
914,950
923,950
929,950
937,950
943,950
956,950
965,950
969,950
976,950
981,950
996,950
1021,950
1050,950
1078,950
1120,950
1359,950
189,950
184,951
906,951
959,951
292,951
1600,951
53,951
92,951
121,951
459,951
370,951
410,951
1547,951
46,951
124,951
1444,951
176,951
187,951
75,951
1103,951
1511,951
1820,951
790,952
800,952
810,952
816,952
827,952
839,952
844,952
852,952
861,952
872,952
880,952
886,952
893,952
897,952
908,952
919,952
924,952
933,952
940,952
947,952
961,952
978,952
984,952
1000,952
1005,952
1019,952
1026,952
1033,952
1054,952
1084,952
1107,952
4,952
1811,952
1838,952
1562,952
1570,952
1586,952
1736,952
1699,952
117,952
408,952
136,952
1379,952
1768,952
180,952
1025,952
1732,952
39,952
224,952
43,952
192,952
93,952
1088,952
1668,952
1792,952
1417,952
1784,952
231,952
348,952
936,952
1673,952
1009,952
163,952
0,952
79,952
1463,952
246,952
1493,952
36,952
1414,952
213,952
637,952
50,952
244,952
1860,952
1035,952
1043,952
1049,952
1058,952
1067,952
1077,952
1090,952
1095,952
1101,952
1110,952
1119,952
1130,952
1137,952
1143,952
1150,952
1156,952
1161,952
1165,952
1174,952
1180,952
1187,952
1202,952
1223,952
1235,952
1271,952
1278,952
1284,952
1308,952
811,953
817,953
828,953
840,953
845,953
854,953
862,953
873,953
881,953
887,953
894,953
898,953
909,953
920,953
925,953
934,953
941,953
948,953
963,953
968,953
973,953
994,953
1015,953
1028,953
1041,953
1048,953
378,953
112,953
975,953
964,954
170,954
272,954
130,954
87,954
487,954
1629,954
603,955
614,955
622,955
633,955
645,955
656,955
667,955
677,955
687,955
699,955
707,955
715,955
723,955
735,955
744,955
753,955
759,955
765,955
771,955
778,955
786,955
794,955
804,955
819,955
847,955
875,955
884,955
888,955
913,955
1094,955
226,955
33,955
1854,955
1601,955
834,955
88,955
185,955
1621,955
836,955
1218,955
664,955
791,955
1704,955
1712,955
1819,955
156,955
364,955
1192,955
218,955
318,955
726,955
597,955
609,955
618,955
629,955
642,955
652,955
663,955
674,955
684,955
696,955
703,955
710,955
718,955
731,955
741,955
748,955
757,955
762,955
770,955
776,955
783,955
789,955
808,955
838,955
869,955
879,955
892,955
932,955
946,955
1461,955
203,955
300,955
306,955
309,955
313,955
316,955
322,955
327,955
334,955
338,955
342,955
349,955
354,955
358,955
366,955
374,955
384,955
392,955
405,955
415,955
425,955
437,955
450,955
490,955
522,955
548,955
557,955
579,955
613,955
55,955
799,955
1724,955
1846,955
200,955
1541,955
1227,955
1757,955
832,956
841,956
849,956
856,956
867,956
877,956
885,956
889,956
895,956
904,956
914,956
923,956
929,956
937,956
943,956
950,956
965,956
969,956
976,956
981,956
996,956
1021,956
1050,956
1078,956
1120,956
1359,956
189,956
1870,957
1683,957
1679,957
1857,957
1755,957
807,957
1363,957
1372,957
1376,957
1381,957
1391,957
1399,957
1404,957
1411,957
1419,957
1425,957
1430,957
1435,957
1439,957
1447,957
1451,957
1459,957
1466,957
1476,957
1485,957
1497,957
1513,957
1519,957
1528,957
1535,957
1543,957
1551,957
1569,957
1620,957
1761,957
30,957
86,957
1593,958
257,958
1008,958
1814,958
1835,958
70,958
24,958
1109,958
1782,958
525,958
1366,958
944,958
650,958
27,958
631,958
997,958
282,958
1891,958
119,958
1145,958
1552,958
324,958
72,958
820,958
1256,958
303,958
1172,958
1420,958
214,958
184,959
906,959
951,959
292,959
1600,959
53,959
92,959
121,959
459,959
370,959
410,959
1547,959
46,959
124,959
1444,959
176,959
187,959
75,959
1103,959
1511,959
1820,959
110,960
967,960
1069,960
1247,960
1371,960
1869,960
1872,960
1789,960
1298,960
1663,960
1694,960
1705,960
1377,960
1690,960
1852,960
82,960
1255,960
1744,960
1865,960
1903,960
1648,960
143,960
211,960
743,960
790,961
800,961
810,961
816,961
827,961
839,961
844,961
852,961
861,961
872,961
880,961
886,961
893,961
897,961
908,961
919,961
924,961
933,961
940,961
947,961
952,961
978,961
984,961
1000,961
1005,961
1019,961
1026,961
1033,961
1054,961
1084,961
1107,961
4,961
1811,961
1838,961
1562,961
1570,961
1586,961
1736,961
1699,961
117,961
408,961
136,961
1379,961
1768,961
180,961
1025,961
1732,961
39,961
224,961
43,961
192,961
93,961
1088,961
1668,961
1792,961
1417,961
1784,961
231,961
348,961
936,961
1673,961
1009,961
163,961
0,961
79,961
1463,961
246,961
1493,961
36,961
1414,961
213,961
637,961
50,961
244,961
1860,961
1035,961
1043,961
1049,961
1058,961
1067,961
1077,961
1090,961
1095,961
1101,961
1110,961
1119,961
1130,961
1137,961
1143,961
1150,961
1156,961
1161,961
1165,961
1174,961
1180,961
1187,961
1202,961
1223,961
1235,961
1271,961
1278,961
1284,961
1308,961
145,962
986,962
1047,962
1889,962
860,962
1458,962
1465,962
1475,962
1484,962
1490,962
1496,962
1503,962
1507,962
1512,962
1518,962
1522,962
1527,962
1534,962
1540,962
1550,962
1561,962
1568,962
1576,962
1584,962
1595,962
1604,962
1610,962
1618,962
1642,962
1698,962
1708,962
1719,962
1728,962
1753,962
1759,962
1834,962
1886,962
49,962
266,962
440,962
453,962
503,962
1394,962
1212,962
193,962
64,962
812,962
371,962
177,962
1356,962
436,962
1171,962
497,962
1898,962
749,962
935,962
107,962
32,962
472,962
496,962
811,963
817,963
828,963
840,963
845,963
854,963
862,963
873,963
881,963
887,963
894,963
898,963
909,963
920,963
925,963
934,963
941,963
948,963
953,963
968,963
973,963
994,963
1015,963
1028,963
1041,963
1048,963
378,963
112,963
975,963
954,964
170,964
272,964
130,964
87,964
487,964
1629,964
832,965
841,965
849,965
856,965
867,965
877,965
885,965
889,965
895,965
904,965
914,965
923,965
929,965
937,965
943,965
950,965
956,965
969,965
976,965
981,965
996,965
1021,965
1050,965
1078,965
1120,965
1359,965
189,965
251,966
905,966
931,966
67,966
91,966
261,966
467,966
1017,966
974,966
980,966
1844,966
11,966
542,966
552,966
562,966
575,966
585,966
596,966
607,966
617,966
628,966
640,966
651,966
662,966
673,966
683,966
695,966
702,966
709,966
717,966
730,966
740,966
747,966
756,966
815,966
824,966
837,966
851,966
859,966
262,966
1549,966
1558,966
1565,966
1575,966
1583,966
1594,966
1603,966
1609,966
1617,966
1625,966
1634,966
1640,966
1645,966
1654,966
1664,966
1669,966
1680,966
1687,966
1696,966
1706,966
1717,966
1745,966
1762,966
1767,966
1777,966
1780,966
1785,966
1803,966
1597,966
1861,966
195,966
720,966
89,966
1894,966
1801,966
34,966
78,966
1693,966
1312,966
1614,966
110,967
960,967
1069,967
1247,967
1371,967
1869,967
1872,967
1789,967
1298,967
1663,967
1694,967
1705,967
1377,967
1690,967
1852,967
82,967
1255,967
1744,967
1865,967
1903,967
1648,967
143,967
211,967
743,967
811,968
817,968
828,968
840,968
845,968
854,968
862,968
873,968
881,968
887,968
894,968
898,968
909,968
920,968
925,968
934,968
941,968
948,968
953,968
963,968
973,968
994,968
1015,968
1028,968
1041,968
1048,968
378,968
112,968
975,968
832,969
841,969
849,969
856,969
867,969
877,969
885,969
889,969
895,969
904,969
914,969
923,969
929,969
937,969
943,969
950,969
956,969
965,969
976,969
981,969
996,969
1021,969
1050,969
1078,969
1120,969
1359,969
189,969
977,970
982,970
989,970
998,970
1004,970
1010,970
1018,970
1022,970
1031,970
1036,970
1044,970
1052,970
1059,970
1068,970
1079,970
1091,970
1097,970
1104,970
1114,970
1122,970
1176,970
1182,970
1189,970
1194,970
1208,970
1216,970
1257,970
412,970
802,970
1135,970
199,970
983,970
1011,970
1023,970
1807,970
105,970
1850,970
1487,970
247,970
1297,971
1873,971
990,971
1183,971
85,971
1217,971
1797,971
77,971
1896,971
570,971
1340,971
1525,971
1579,971
1516,971
1440,971
373,971
1267,972
1591,972
15,972
1427,972
1832,972
1361,972
1367,972
1374,972
1378,972
1390,972
1395,972
1401,972
1409,972
1416,972
1422,972
1428,972
1432,972
1437,972
1443,972
1450,972
1456,972
1464,972
1473,972
1483,972
1489,972
1521,972
1532,972
1538,972
1548,972
1557,972
1574,972
1582,972
1616,972
1624,972
1633,972
586,972
151,972
1056,972
48,972
389,972
421,972
433,972
463,972
588,972
811,973
817,973
828,973
840,973
845,973
854,973
862,973
873,973
881,973
887,973
894,973
898,973
909,973
920,973
925,973
934,973
941,973
948,973
953,973
963,973
968,973
994,973
1015,973
1028,973
1041,973
1048,973
378,973
112,973
975,973
980,974
67,974
91,974
261,974
467,974
1017,974
1844,974
11,974
542,974
552,974
562,974
575,974
585,974
596,974
607,974
617,974
628,974
640,974
651,974
662,974
673,974
683,974
695,974
702,974
709,974
717,974
730,974
740,974
747,974
756,974
815,974
824,974
837,974
851,974
859,974
262,974
1549,974
1558,974
1565,974
1575,974
1583,974
1594,974
1603,974
1609,974
1617,974
1625,974
1634,974
1640,974
1645,974
1654,974
1664,974
1669,974
1680,974
1687,974
1696,974
1706,974
1717,974
1745,974
1762,974
1767,974
1777,974
1780,974
1785,974
1803,974
1597,974
1861,974
195,974
720,974
89,974
1894,974
1801,974
34,974
78,974
1693,974
1312,974
1614,974
251,974
905,974
931,974
966,974
112,975
811,975
817,975
828,975
840,975
845,975
854,975
862,975
873,975
881,975
887,975
894,975
898,975
909,975
920,975
925,975
934,975
941,975
948,975
953,975
963,975
968,975
973,975
994,975
1015,975
1028,975
1041,975
1048,975
378,975
832,976
841,976
849,976
856,976
867,976
877,976
885,976
889,976
895,976
904,976
914,976
923,976
929,976
937,976
943,976
950,976
956,976
965,976
969,976
981,976
996,976
1021,976
1050,976
1078,976
1120,976
1359,976
189,976
970,977
982,977
989,977
998,977
1004,977
1010,977
1018,977
1022,977
1031,977
1036,977
1044,977
1052,977
1059,977
1068,977
1079,977
1091,977
1097,977
1104,977
1114,977
1122,977
1176,977
1182,977
1189,977
1194,977
1208,977
1216,977
1257,977
412,977
802,977
1135,977
199,977
983,977
1011,977
1023,977
1807,977
105,977
1850,977
1487,977
247,977
790,978
800,978
810,978
816,978
827,978
839,978
844,978
852,978
861,978
872,978
880,978
886,978
893,978
897,978
908,978
919,978
924,978
933,978
940,978
947,978
952,978
961,978
984,978
1000,978
1005,978
1019,978
1026,978
1033,978
1054,978
1084,978
1107,978
4,978
1811,978
1838,978
1562,978
1570,978
1586,978
1736,978
1699,978
117,978
408,978
136,978
1379,978
1768,978
180,978
1025,978
1732,978
39,978
224,978
43,978
192,978
93,978
1088,978
1668,978
1792,978
1417,978
1784,978
231,978
348,978
936,978
1673,978
1009,978
163,978
0,978
79,978
1463,978
246,978
1493,978
36,978
1414,978
213,978
637,978
50,978
244,978
1860,978
1035,978
1043,978
1049,978
1058,978
1067,978
1077,978
1090,978
1095,978
1101,978
1110,978
1119,978
1130,978
1137,978
1143,978
1150,978
1156,978
1161,978
1165,978
1174,978
1180,978
1187,978
1202,978
1223,978
1235,978
1271,978
1278,978
1284,978
1308,978
752,979
66,979
98,979
567,979
760,979
1661,979
225,979
424,979
1127,979
345,979
63,979
240,979
129,979
245,979
26,979
900,979
215,979
974,980
67,980
91,980
261,980
467,980
1017,980
1844,980
11,980
542,980
552,980
562,980
575,980
585,980
596,980
607,980
617,980
628,980
640,980
651,980
662,980
673,980
683,980
695,980
702,980
709,980
717,980
730,980
740,980
747,980
756,980
815,980
824,980
837,980
851,980
859,980
262,980
1549,980
1558,980
1565,980
1575,980
1583,980
1594,980
1603,980
1609,980
1617,980
1625,980
1634,980
1640,980
1645,980
1654,980
1664,980
1669,980
1680,980
1687,980
1696,980
1706,980
1717,980
1745,980
1762,980
1767,980
1777,980
1780,980
1785,980
1803,980
1597,980
1861,980
195,980
720,980
89,980
1894,980
1801,980
34,980
78,980
1693,980
1312,980
1614,980
251,980
905,980
931,980
966,980
832,981
841,981
849,981
856,981
867,981
877,981
885,981
889,981
895,981
904,981
914,981
923,981
929,981
937,981
943,981
950,981
956,981
965,981
969,981
976,981
996,981
1021,981
1050,981
1078,981
1120,981
1359,981
189,981
970,982
977,982
989,982
998,982
1004,982
1010,982
1018,982
1022,982
1031,982
1036,982
1044,982
1052,982
1059,982
1068,982
1079,982
1091,982
1097,982
1104,982
1114,982
1122,982
1176,982
1182,982
1189,982
1194,982
1208,982
1216,982
1257,982
412,982
802,982
1135,982
199,982
983,982
1011,982
1023,982
1807,982
105,982
1850,982
1487,982
247,982
1011,983
1023,983
412,983
802,983
1135,983
970,983
977,983
982,983
989,983
998,983
1004,983
1010,983
1018,983
1022,983
1031,983
1036,983
1044,983
1052,983
1059,983
1068,983
1079,983
1091,983
1097,983
1104,983
1114,983
1122,983
1176,983
1182,983
1189,983
1194,983
1208,983
1216,983
1257,983
199,983
1807,983
105,983
1850,983
1487,983
247,983
790,984
800,984
810,984
816,984
827,984
839,984
844,984
852,984
861,984
872,984
880,984
886,984
893,984
897,984
908,984
919,984
924,984
933,984
940,984
947,984
952,984
961,984
978,984
1000,984
1005,984
1019,984
1026,984
1033,984
1054,984
1084,984
1107,984
4,984
1811,984
1838,984
1562,984
1570,984
1586,984
1736,984
1699,984
117,984
408,984
136,984
1379,984
1768,984
180,984
1025,984
1732,984
39,984
224,984
43,984
192,984
93,984
1088,984
1668,984
1792,984
1417,984
1784,984
231,984
348,984
936,984
1673,984
1009,984
163,984
0,984
79,984
1463,984
246,984
1493,984
36,984
1414,984
213,984
637,984
50,984
244,984
1860,984
1035,984
1043,984
1049,984
1058,984
1067,984
1077,984
1090,984
1095,984
1101,984
1110,984
1119,984
1130,984
1137,984
1143,984
1150,984
1156,984
1161,984
1165,984
1174,984
1180,984
1187,984
1202,984
1223,984
1235,984
1271,984
1278,984
1284,984
1308,984
993,985
1001,985
1006,985
1014,985
1020,985
1027,985
1034,985
1040,985
1046,985
1055,985
1064,985
1073,985
1085,985
1093,985
1099,985
1108,985
1117,985
1126,985
1134,985
1140,985
1147,985
1154,985
1170,985
1201,985
1221,985
1232,985
1268,985
259,985
1904,985
1300,985
1566,985
1902,985
431,985
1275,985
90,985
317,985
434,985
1074,985
1710,985
256,985
1882,985
21,985
918,985
1445,985
1233,985
1901,985
442,985
1743,985
71,985
133,985
145,986
962,986
1047,986
1889,986
860,986
1458,986
1465,986
1475,986
1484,986
1490,986
1496,986
1503,986
1507,986
1512,986
1518,986
1522,986
1527,986
1534,986
1540,986
1550,986
1561,986
1568,986
1576,986
1584,986
1595,986
1604,986
1610,986
1618,986
1642,986
1698,986
1708,986
1719,986
1728,986
1753,986
1759,986
1834,986
1886,986
49,986
266,986
440,986
453,986
503,986
1394,986
1212,986
193,986
64,986
812,986
371,986
177,986
1356,986
436,986
1171,986
497,986
1898,986
749,986
935,986
107,986
32,986
472,986
496,986
1234,987
1241,987
1249,987
1260,987
1270,987
1276,987
1283,987
1288,987
1292,987
1295,987
1303,987
1306,987
1313,987
1321,987
1325,987
1331,987
1338,987
1341,987
1343,987
1350,987
1353,987
1364,987
1373,987
1383,987
1392,987
1406,987
1412,987
1468,987
1818,987
1716,987
1892,987
423,987
874,987
882,987
910,987
921,987
1254,987
13,987
1859,987
531,987
1239,987
1855,987
506,987
113,987
1240,987
236,987
254,987
273,987
507,987
268,987
1262,987
223,987
1086,987
217,987
1323,987
162,987
142,987
109,987
659,987
670,987
679,987
691,987
700,987
708,987
716,987
727,987
737,987
746,987
755,987
761,987
766,987
774,987
781,987
787,987
797,987
806,987
813,987
821,987
833,987
842,987
858,987
868,987
878,987
890,987
915,987
930,987
988,987
866,987
659,988
670,988
679,988
691,988
700,988
708,988
716,988
727,988
737,988
746,988
755,988
761,988
766,988
774,988
781,988
787,988
797,988
806,988
813,988
821,988
833,988
842,988
858,988
868,988
878,988
890,988
915,988
930,988
1716,988
1892,988
423,988
874,988
882,988
910,988
921,988
1254,988
13,988
1859,988
531,988
1239,988
1855,988
506,988
113,988
1240,988
236,988
254,988
273,988
507,988
268,988
1262,988
223,988
1086,988
217,988
1323,988
162,988
142,988
109,988
987,988
1234,988
1241,988
1249,988
1260,988
1270,988
1276,988
1283,988
1288,988
1292,988
1295,988
1303,988
1306,988
1313,988
1321,988
1325,988
1331,988
1338,988
1341,988
1343,988
1350,988
1353,988
1364,988
1373,988
1383,988
1392,988
1406,988
1412,988
1468,988
1818,988
866,988
970,989
977,989
982,989
998,989
1004,989
1010,989
1018,989
1022,989
1031,989
1036,989
1044,989
1052,989
1059,989
1068,989
1079,989
1091,989
1097,989
1104,989
1114,989
1122,989
1176,989
1182,989
1189,989
1194,989
1208,989
1216,989
1257,989
412,989
802,989
1135,989
199,989
983,989
1011,989
1023,989
1807,989
105,989
1850,989
1487,989
247,989
1183,990
1297,990
1873,990
85,990
1217,990
1797,990
77,990
1896,990
570,990
1340,990
1525,990
1579,990
971,990
1516,990
1440,990
373,990
172,991
229,991
1786,991
238,991
1590,991
907,991
1132,991
1168,991
1739,991
1856,991
2,991
158,991
1265,991
1495,991
341,991
445,991
179,991
1862,991
1572,991
35,992
95,992
999,992
1876,992
561,992
594,992
1159,992
3,992
899,992
911,992
922,992
927,992
146,992
865,992
876,992
928,992
1149,992
1470,992
1691,992
942,992
1553,992
1400,992
1407,992
1413,992
1421,992
1426,992
1431,992
1436,992
1441,992
1449,992
1452,992
1460,992
1469,992
1479,992
1486,992
1492,992
1499,992
1505,992
1509,992
1514,992
1520,992
1523,992
1530,992
1536,992
1563,992
1587,992
1622,992
1630,992
1674,992
1701,992
1853,992
1358,992
1868,992
144,992
896,992
494,992
65,992
1167,992
173,992
1524,992
1874,992
62,992
1333,992
1847,992
1867,992
97,992
332,992
1798,992
381,992
457,992
985,993
1001,993
1006,993
1014,993
1020,993
1027,993
1034,993
1040,993
1046,993
1055,993
1064,993
1073,993
1085,993
1093,993
1099,993
1108,993
1117,993
1126,993
1134,993
1140,993
1147,993
1154,993
1170,993
1201,993
1221,993
1232,993
1268,993
259,993
1904,993
1300,993
1566,993
1902,993
431,993
1275,993
90,993
317,993
434,993
1074,993
1710,993
256,993
1882,993
21,993
918,993
1445,993
1233,993
1901,993
442,993
1743,993
71,993
133,993
811,994
817,994
828,994
840,994
845,994
854,994
862,994
873,994
881,994
887,994
894,994
898,994
909,994
920,994
925,994
934,994
941,994
948,994
953,994
963,994
968,994
973,994
1015,994
1028,994
1041,994
1048,994
378,994
112,994
975,994
311,995
784,995
648,995
1716,995
1892,995
832,996
841,996
849,996
856,996
867,996
877,996
885,996
889,996
895,996
904,996
914,996
923,996
929,996
937,996
943,996
950,996
956,996
965,996
969,996
976,996
981,996
1021,996
1050,996
1078,996
1120,996
1359,996
189,996
257,997
1008,997
1814,997
1835,997
70,997
24,997
1109,997
1782,997
525,997
1366,997
944,997
650,997
27,997
631,997
282,997
1891,997
119,997
1145,997
1552,997
324,997
72,997
820,997
1256,997
303,997
1172,997
1420,997
958,997
1593,997
214,997
970,998
977,998
982,998
989,998
1004,998
1010,998
1018,998
1022,998
1031,998
1036,998
1044,998
1052,998
1059,998
1068,998
1079,998
1091,998
1097,998
1104,998
1114,998
1122,998
1176,998
1182,998
1189,998
1194,998
1208,998
1216,998
1257,998
412,998
802,998
1135,998
199,998
983,998
1011,998
1023,998
1807,998
105,998
1850,998
1487,998
247,998
35,999
95,999
992,999
1876,999
561,999
594,999
1159,999
3,999
899,999
911,999
922,999
927,999
146,999
865,999
876,999
928,999
1149,999
1470,999
1691,999
942,999
1553,999
1400,999
1407,999
1413,999
1421,999
1426,999
1431,999
1436,999
1441,999
1449,999
1452,999
1460,999
1469,999
1479,999
1486,999
1492,999
1499,999
1505,999
1509,999
1514,999
1520,999
1523,999
1530,999
1536,999
1563,999
1587,999
1622,999
1630,999
1674,999
1701,999
1853,999
1358,999
1868,999
144,999
896,999
494,999
65,999
1167,999
173,999
1524,999
1874,999
62,999
1333,999
1847,999
1867,999
97,999
332,999
1798,999
381,999
457,999
790,1000
800,1000
810,1000
816,1000
827,1000
839,1000
844,1000
852,1000
861,1000
872,1000
880,1000
886,1000
893,1000
897,1000
908,1000
919,1000
924,1000
933,1000
940,1000
947,1000
952,1000
961,1000
978,1000
984,1000
1005,1000
1019,1000
1026,1000
1033,1000
1054,1000
1084,1000
1107,1000
4,1000
1811,1000
1838,1000
1562,1000
1570,1000
1586,1000
1736,1000
1699,1000
117,1000
408,1000
136,1000
1379,1000
1768,1000
180,1000
1025,1000
1732,1000
39,1000
224,1000
43,1000
192,1000
93,1000
1088,1000
1668,1000
1792,1000
1417,1000
1784,1000
231,1000
348,1000
936,1000
1673,1000
1009,1000
163,1000
0,1000
79,1000
1463,1000
246,1000
1493,1000
36,1000
1414,1000
213,1000
637,1000
50,1000
244,1000
1860,1000
1035,1000
1043,1000
1049,1000
1058,1000
1067,1000
1077,1000
1090,1000
1095,1000
1101,1000
1110,1000
1119,1000
1130,1000
1137,1000
1143,1000
1150,1000
1156,1000
1161,1000
1165,1000
1174,1000
1180,1000
1187,1000
1202,1000
1223,1000
1235,1000
1271,1000
1278,1000
1284,1000
1308,1000
985,1001
993,1001
1006,1001
1014,1001
1020,1001
1027,1001
1034,1001
1040,1001
1046,1001
1055,1001
1064,1001
1073,1001
1085,1001
1093,1001
1099,1001
1108,1001
1117,1001
1126,1001
1134,1001
1140,1001
1147,1001
1154,1001
1170,1001
1201,1001
1221,1001
1232,1001
1268,1001
259,1001
1904,1001
1300,1001
1566,1001
1902,1001
431,1001
1275,1001
90,1001
317,1001
434,1001
1074,1001
1710,1001
256,1001
1882,1001
21,1001
918,1001
1445,1001
1233,1001
1901,1001
442,1001
1743,1001
71,1001
133,1001
830,1002
1899,1002
161,1002
380,1002
1455,1002
1506,1002
210,1002
853,1002
1289,1002
1775,1002
391,1002
1285,1002
1897,1002
1003,1002
115,1002
1816,1002
917,1002
1764,1002
1866,1002
307,1002
541,1002
127,1002
476,1002
566,1002
1531,1002
148,1002
1627,1002
1123,1002
181,1002
31,1002
149,1002
1836,1002
1319,1002
385,1002
393,1002
406,1002
416,1002
426,1002
438,1002
451,1002
468,1002
480,1002
491,1002
501,1002
512,1002
523,1002
536,1002
549,1002
559,1002
571,1002
580,1002
592,1002
604,1002
615,1002
623,1002
646,1002
657,1002
688,1002
724,1002
736,1002
76,1002
1039,1002
1045,1002
1053,1002
1062,1002
1071,1002
1083,1002
1092,1002
1098,1002
1106,1002
1116,1002
1124,1002
1133,1002
1139,1002
1146,1002
1153,1002
1160,1002
1163,1002
1169,1002
1178,1002
1185,1002
1191,1002
1199,1002
1211,1002
1230,1002
1246,1002
1259,1002
1264,1002
1287,1002
1324,1002
1424,1002
206,1002
1075,1002
161,1003
380,1003
1455,1003
1506,1003
210,1003
853,1003
1289,1003
1775,1003
391,1003
1285,1003
1897,1003
830,1003
1002,1003
1899,1003
115,1003
1816,1003
917,1003
1764,1003
1866,1003
307,1003
541,1003
127,1003
476,1003
566,1003
1531,1003
148,1003
1627,1003
1123,1003
181,1003
31,1003
149,1003
1836,1003
1319,1003
385,1003
393,1003
406,1003
416,1003
426,1003
438,1003
451,1003
468,1003
480,1003
491,1003
501,1003
512,1003
523,1003
536,1003
549,1003
559,1003
571,1003
580,1003
592,1003
604,1003
615,1003
623,1003
646,1003
657,1003
688,1003
724,1003
736,1003
76,1003
1039,1003
1045,1003
1053,1003
1062,1003
1071,1003
1083,1003
1092,1003
1098,1003
1106,1003
1116,1003
1124,1003
1133,1003
1139,1003
1146,1003
1153,1003
1160,1003
1163,1003
1169,1003
1178,1003
1185,1003
1191,1003
1199,1003
1211,1003
1230,1003
1246,1003
1259,1003
1264,1003
1287,1003
1324,1003
1424,1003
206,1003
1075,1003
970,1004
977,1004
982,1004
989,1004
998,1004
1010,1004
1018,1004
1022,1004
1031,1004
1036,1004
1044,1004
1052,1004
1059,1004
1068,1004
1079,1004
1091,1004
1097,1004
1104,1004
1114,1004
1122,1004
1176,1004
1182,1004
1189,1004
1194,1004
1208,1004
1216,1004
1257,1004
412,1004
802,1004
1135,1004
199,1004
983,1004
1011,1004
1023,1004
1807,1004
105,1004
1850,1004
1487,1004
247,1004
790,1005
800,1005
810,1005
816,1005
827,1005
839,1005
844,1005
852,1005
861,1005
872,1005
880,1005
886,1005
893,1005
897,1005
908,1005
919,1005
924,1005
933,1005
940,1005
947,1005
952,1005
961,1005
978,1005
984,1005
1000,1005
1019,1005
1026,1005
1033,1005
1054,1005
1084,1005
1107,1005
4,1005
1811,1005
1838,1005
1562,1005
1570,1005
1586,1005
1736,1005
1699,1005
117,1005
408,1005
136,1005
1379,1005
1768,1005
180,1005
1025,1005
1732,1005
39,1005
224,1005
43,1005
192,1005
93,1005
1088,1005
1668,1005
1792,1005
1417,1005
1784,1005
231,1005
348,1005
936,1005
1673,1005
1009,1005
163,1005
0,1005
79,1005
1463,1005
246,1005
1493,1005
36,1005
1414,1005
213,1005
637,1005
50,1005
244,1005
1860,1005
1035,1005
1043,1005
1049,1005
1058,1005
1067,1005
1077,1005
1090,1005
1095,1005
1101,1005
1110,1005
1119,1005
1130,1005
1137,1005
1143,1005
1150,1005
1156,1005
1161,1005
1165,1005
1174,1005
1180,1005
1187,1005
1202,1005
1223,1005
1235,1005
1271,1005
1278,1005
1284,1005
1308,1005
985,1006
993,1006
1001,1006
1014,1006
1020,1006
1027,1006
1034,1006
1040,1006
1046,1006
1055,1006
1064,1006
1073,1006
1085,1006
1093,1006
1099,1006
1108,1006
1117,1006
1126,1006
1134,1006
1140,1006
1147,1006
1154,1006
1170,1006
1201,1006
1221,1006
1232,1006
1268,1006
259,1006
1904,1006
1300,1006
1566,1006
1902,1006
431,1006
1275,1006
90,1006
317,1006
434,1006
1074,1006
1710,1006
256,1006
1882,1006
21,1006
918,1006
1445,1006
1233,1006
1901,1006
442,1006
1743,1006
71,1006
133,1006
1560,1007
1727,1007
1222,1007
527,1007
1214,1007
1791,1007
1408,1007
1037,1007
169,1007
1837,1007
57,1007
102,1007
1070,1007
432,1007
1893,1007
1772,1007
182,1007
526,1007
147,1007
198,1007
1355,1007
466,1007
722,1007
134,1007
1814,1008
1835,1008
257,1008
70,1008
24,1008
1109,1008
1782,1008
525,1008
1366,1008
944,1008
650,1008
27,1008
631,1008
997,1008
282,1008
1891,1008
119,1008
1145,1008
1552,1008
324,1008
72,1008
820,1008
1256,1008
303,1008
1172,1008
1420,1008
958,1008
1593,1008
214,1008
4,1009
1811,1009
1838,1009
1562,1009
1570,1009
1586,1009
1736,1009
1699,1009
117,1009
408,1009
136,1009
1379,1009
1768,1009
180,1009
1025,1009
1732,1009
39,1009
224,1009
43,1009
192,1009
93,1009
1088,1009
1668,1009
1792,1009
1417,1009
1784,1009
231,1009
348,1009
936,1009
1673,1009
163,1009
0,1009
79,1009
1463,1009
246,1009
1493,1009
36,1009
1414,1009
213,1009
637,1009
50,1009
244,1009
1860,1009
1035,1009
1043,1009
1049,1009
1058,1009
1067,1009
1077,1009
1090,1009
1095,1009
1101,1009
1110,1009
1119,1009
1130,1009
1137,1009
1143,1009
1150,1009
1156,1009
1161,1009
1165,1009
1174,1009
1180,1009
1187,1009
1202,1009
1223,1009
1235,1009
1271,1009
1278,1009
1284,1009
1308,1009
790,1009
800,1009
810,1009
816,1009
827,1009
839,1009
844,1009
852,1009
861,1009
872,1009
880,1009
886,1009
893,1009
897,1009
908,1009
919,1009
924,1009
933,1009
940,1009
947,1009
952,1009
961,1009
978,1009
984,1009
1000,1009
1005,1009
1019,1009
1026,1009
1033,1009
1054,1009
